..\DataSets\DelayGraph_554.graphml,137,139,276,0.0,19,0
..\DataSets\DelayGraph_557.graphml,33,36,69,0.0,6,0
..\DataSets\DelayGraph_558.graphml,170,181,351,0.0,4,5
..\DataSets\DelayGraph_559.graphml,26,25,51,0.0,7,0
..\DataSets\DelayGraph_560.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_561.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_562.graphml,25,23,48,0.0,5,0
..\DataSets\DelayGraph_563.graphml,25,23,48,0.0,5,0
..\DataSets\DelayGraph_564.graphml,48,42,90,0.0,11,1
..\DataSets\DelayGraph_565.graphml,75,79,154,0.0,22,2
..\DataSets\DelayGraph_566.graphml,487,542,1029,0.0,336,24
..\DataSets\DelayGraph_567.graphml,487,542,1029,0.0,336,24
..\DataSets\DelayGraph_568.graphml,13,12,25,0.0,3,0
..\DataSets\DelayGraph_569.graphml,13,12,25,0.0,3,0
..\DataSets\DelayGraph_570.graphml,28,27,55,0.0,2,0
..\DataSets\DelayGraph_571.graphml,150,177,327,0.0,287,5
..\DataSets\DelayGraph_573.graphml,150,177,327,0.0,287,5
..\DataSets\DelayGraph_574.graphml,28,27,55,0.0,2,0
..\DataSets\DelayGraph_576.graphml,3822,4148,7970,0.015599966049194336,298,61
..\DataSets\DelayGraph_577.graphml,10,9,19,0.0,1,0
..\DataSets\DelayGraph_578.graphml,10,9,19,0.0,1,0
..\DataSets\DelayGraph_579.graphml,943,1007,1950,0.0,510,931
..\DataSets\DelayGraph_580.graphml,943,1007,1950,0.0,510,931
..\DataSets\DelayGraph_581.graphml,63,66,129,0.0,18,3
..\DataSets\DelayGraph_582.graphml,99,110,209,0.0,46,2
..\DataSets\DelayGraph_583.graphml,99,110,209,0.0,46,2
..\DataSets\DelayGraph_584.graphml,98,104,202,0.0,8,6
..\DataSets\DelayGraph_585.graphml,18,17,35,0.0,3,0
..\DataSets\DelayGraph_586.graphml,236,245,481,0.0,51,10
..\DataSets\DelayGraph_587.graphml,224,267,491,0.0,105,0
..\DataSets\DelayGraph_588.graphml,224,267,491,0.0,105,0
..\DataSets\DelayGraph_589.graphml,86,81,167,0.0,13,0
..\DataSets\DelayGraph_590.graphml,86,81,167,0.0,13,0
..\DataSets\DelayGraph_591.graphml,86,81,167,0.0,13,0
..\DataSets\DelayGraph_592.graphml,505,560,1065,0.0,145,11
..\DataSets\DelayGraph_593.graphml,1328,1593,2921,0.0,560,0
..\DataSets\DelayGraph_594.graphml,1328,1593,2921,0.0,560,0
..\DataSets\DelayGraph_595.graphml,123,139,262,0.0,57,0
..\DataSets\DelayGraph_596.graphml,123,139,262,0.0,57,0
..\DataSets\DelayGraph_597.graphml,123,139,262,0.0,57,0
..\DataSets\DelayGraph_598.graphml,89,87,176,0.0,13,0
..\DataSets\DelayGraph_599.graphml,89,87,176,0.0,13,0
..\DataSets\DelayGraph_600.graphml,89,87,176,0.0,13,0
..\DataSets\DelayGraph_601.graphml,157,159,316,0.0,15,6
..\DataSets\DelayGraph_602.graphml,604,699,1303,0.015599966049194336,196,0
..\DataSets\DelayGraph_603.graphml,604,699,1303,0.0,196,0
..\DataSets\DelayGraph_608.graphml,273,315,588,0.0,296,40
..\DataSets\DelayGraph_611.graphml,543,633,1176,0.015599966049194336,372,40
..\DataSets\DelayGraph_614.graphml,163,175,338,0.0,51,17
..\DataSets\DelayGraph_615.graphml,174,182,356,0.0,50,0
..\DataSets\DelayGraph_616.graphml,174,182,356,0.0,50,0
..\DataSets\DelayGraph_617.graphml,731,801,1532,0.0,172,0
..\DataSets\DelayGraph_618.graphml,1403,1864,3267,0.0,506,74
..\DataSets\DelayGraph_626.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_627.graphml,116,135,251,0.0,57,12
..\DataSets\DelayGraph_629.graphml,447,463,910,0.0,86,16
..\DataSets\DelayGraph_630.graphml,39,34,73,0.0,7,0
..\DataSets\DelayGraph_631.graphml,244,248,492,0.0,35,7
..\DataSets\DelayGraph_632.graphml,71,77,148,0.0,11,8
..\DataSets\DelayGraph_633.graphml,8,7,15,0.0,2,0
..\DataSets\DelayGraph_634.graphml,8,7,15,0.0,2,0
..\DataSets\DelayGraph_635.graphml,122,144,266,0.0,141,4
..\DataSets\DelayGraph_636.graphml,49,53,102,0.0,12,0
..\DataSets\DelayGraph_637.graphml,49,53,102,0.0,12,0
..\DataSets\DelayGraph_638.graphml,22,20,42,0.0,3,0
..\DataSets\DelayGraph_639.graphml,22,20,42,0.0,3,0
..\DataSets\DelayGraph_640.graphml,132,143,275,0.0,41,6
..\DataSets\DelayGraph_643.graphml,64,69,133,0.0,20,2
..\DataSets\DelayGraph_644.graphml,32,35,67,0.0,14,0
..\DataSets\DelayGraph_645.graphml,32,35,67,0.0,14,0
..\DataSets\DelayGraph_646.graphml,42,53,95,0.015599966049194336,29,0
..\DataSets\DelayGraph_647.graphml,42,53,95,0.0,29,0
..\DataSets\DelayGraph_648.graphml,155,162,317,0.0,20,7
..\DataSets\DelayGraph_649.graphml,155,162,317,0.0,20,7
..\DataSets\DelayGraph_650.graphml,133,139,272,0.0,16,6
..\DataSets\DelayGraph_651.graphml,133,139,272,0.0,16,6
..\DataSets\DelayGraph_652.graphml,144,143,287,0.0,1,0
..\DataSets\DelayGraph_653.graphml,61,69,130,0.0,11,6
..\DataSets\DelayGraph_655.graphml,61,69,130,0.0,11,6
..\DataSets\DelayGraph_656.graphml,144,143,287,0.0,1,0
..\DataSets\DelayGraph_657.graphml,170,186,356,0.0,47,8
..\DataSets\DelayGraph_661.graphml,126,148,274,0.0,51,11
..\DataSets\DelayGraph_665.graphml,61,69,130,0.0,11,6
..\DataSets\DelayGraph_668.graphml,420,470,890,0.0,404,14
..\DataSets\DelayGraph_671.graphml,74,71,145,0.0,8,0
..\DataSets\DelayGraph_672.graphml,74,71,145,0.0,8,0
..\DataSets\DelayGraph_673.graphml,650,653,1303,0.015600204467773438,13,5
..\DataSets\DelayGraph_674.graphml,7887,7931,15818,0.015600204467773438,137,0
..\DataSets\DelayGraph_675.graphml,2289,2298,4587,0.0,42,4
..\DataSets\DelayGraph_676.graphml,4311,4333,8644,0.031199932098388672,81,7
..\DataSets\DelayGraph_678.graphml,7887,7931,15818,0.015599966049194336,137,0
..\DataSets\DelayGraph_679.graphml,30,24,54,0.0,6,0
..\DataSets\DelayGraph_680.graphml,30,24,54,0.0,6,0
..\DataSets\DelayGraph_681.graphml,328,347,675,0.0,48,50
..\DataSets\DelayGraph_685.graphml,44,44,88,0.0,9,2
..\DataSets\DelayGraph_686.graphml,6,5,11,0.0,1,0
..\DataSets\DelayGraph_687.graphml,26,30,56,0.0,5,2
..\DataSets\DelayGraph_688.graphml,26,30,56,0.0,5,2
..\DataSets\DelayGraph_689.graphml,13,10,23,0.0,2,0
..\DataSets\DelayGraph_690.graphml,13,10,23,0.0,2,0
..\DataSets\DelayGraph_691.graphml,13,10,23,0.0,2,0
..\DataSets\DelayGraph_692.graphml,168,172,340,0.0,36,6
..\DataSets\DelayGraph_693.graphml,355,400,755,0.0009999275207519531,95,0
..\DataSets\DelayGraph_694.graphml,355,400,755,0.0,95,0
..\DataSets\DelayGraph_695.graphml,56,57,113,0.0,13,0
..\DataSets\DelayGraph_696.graphml,56,57,113,0.0,13,0
..\DataSets\DelayGraph_697.graphml,56,57,113,0.0,13,0
..\DataSets\DelayGraph_698.graphml,193,249,442,0.0,22,39
..\DataSets\DelayGraph_699.graphml,193,249,442,0.0,22,39
..\DataSets\DelayGraph_700.graphml,131,131,262,0.0,23,0
..\DataSets\DelayGraph_701.graphml,18,17,35,0.0,3,0
..\DataSets\DelayGraph_702.graphml,53,57,110,0.0,12,0
..\DataSets\DelayGraph_703.graphml,53,57,110,0.0,12,0
..\DataSets\DelayGraph_704.graphml,49,52,101,0.0,10,2
..\DataSets\DelayGraph_707.graphml,137,139,276,0.0,19,0
..\DataSets\DelayGraph_710.graphml,1401,1862,3263,0.0,506,74
..\DataSets\DelayGraph_713.graphml,8,6,14,0.0,2,0
..\DataSets\DelayGraph_714.graphml,8,6,14,0.0,2,0
..\DataSets\DelayGraph_715.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_716.graphml,4179,4178,8357,0.021999835968017578,23,0
..\DataSets\DelayGraph_717.graphml,44,23,67,0.0,21,0
..\DataSets\DelayGraph_718.graphml,12,8,20,0.0,4,0
..\DataSets\DelayGraph_719.graphml,12,8,20,0.0,4,0
..\DataSets\DelayGraph_720.graphml,44,23,67,0.0,21,0
..\DataSets\DelayGraph_721.graphml,12,8,20,0.0,4,0
..\DataSets\DelayGraph_722.graphml,12,8,20,0.0,4,0
..\DataSets\DelayGraph_723.graphml,44,23,67,0.0,21,0
..\DataSets\DelayGraph_724.graphml,12,8,20,0.0,4,0
..\DataSets\DelayGraph_725.graphml,8,6,14,0.0,2,0
..\DataSets\DelayGraph_726.graphml,44,23,67,0.0,21,0
..\DataSets\DelayGraph_727.graphml,12,8,20,0.0,4,0
..\DataSets\DelayGraph_728.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_729.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_730.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_731.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_732.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_733.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_734.graphml,3,2,5,0.0,1,0
..\DataSets\DelayGraph_735.graphml,80,81,161,0.0,12,0
..\DataSets\DelayGraph_736.graphml,154,158,312,0.0,36,2
..\DataSets\DelayGraph_737.graphml,9,8,17,0.0,2,0
..\DataSets\DelayGraph_738.graphml,428,588,1016,0.0,1000,1
..\DataSets\DelayGraph_739.graphml,428,588,1016,0.0,1000,1
..\DataSets\DelayGraph_740.graphml,359,483,842,0.0,343,0
..\DataSets\DelayGraph_741.graphml,65,63,128,0.0,11,1
..\DataSets\DelayGraph_742.graphml,42,44,86,0.0,15,0
..\DataSets\DelayGraph_743.graphml,112,121,233,0.0,26,7
..\DataSets\DelayGraph_746.graphml,148,170,318,0.0,53,3
..\DataSets\DelayGraph_747.graphml,148,170,318,0.0,53,3
..\DataSets\DelayGraph_748.graphml,92,92,184,0.0,5,5
..\DataSets\DelayGraph_749.graphml,92,92,184,0.0,5,5
..\DataSets\DelayGraph_750.graphml,60,63,123,0.0,14,3
..\DataSets\DelayGraph_751.graphml,78,83,161,0.0,18,8
..\DataSets\DelayGraph_752.graphml,172,182,354,0.0,16,0
..\DataSets\DelayGraph_754.graphml,126,147,273,0.0,274,5
..\DataSets\DelayGraph_755.graphml,126,147,273,0.0,274,5
..\DataSets\DelayGraph_756.graphml,172,182,354,0.0,16,0
..\DataSets\DelayGraph_757.graphml,28,26,54,0.0,6,0
..\DataSets\DelayGraph_758.graphml,28,26,54,0.0,6,0
..\DataSets\DelayGraph_761.graphml,43,42,85,0.0,8,0
..\DataSets\DelayGraph_762.graphml,43,42,85,0.0,8,0
..\DataSets\DelayGraph_763.graphml,58,62,120,0.0,12,0
..\DataSets\DelayGraph_764.graphml,58,62,120,0.0,12,0
..\DataSets\DelayGraph_765.graphml,96,98,194,0.0,10,2
..\DataSets\DelayGraph_766.graphml,96,98,194,0.0,10,2
..\DataSets\DelayGraph_767.graphml,72,76,148,0.0,20,3
..\DataSets\DelayGraph_768.graphml,126,146,272,0.0,56,2
..\DataSets\DelayGraph_769.graphml,126,146,272,0.0,56,2
..\DataSets\DelayGraph_770.graphml,84,89,173,0.0,18,3
..\DataSets\DelayGraph_771.graphml,126,146,272,0.0,54,2
..\DataSets\DelayGraph_772.graphml,126,146,272,0.0,54,2
..\DataSets\DelayGraph_773.graphml,505,535,1040,0.0,312,26
..\DataSets\DelayGraph_775.graphml,353,422,775,0.0,476,0
..\DataSets\DelayGraph_776.graphml,61,69,130,0.0,11,6
..\DataSets\DelayGraph_778.graphml,61,69,130,0.0,11,6
..\DataSets\DelayGraph_781.graphml,353,422,775,0.0,476,0
..\DataSets\DelayGraph_782.graphml,53,48,101,0.0,9,0
..\DataSets\DelayGraph_783.graphml,36,33,69,0.0,8,0
..\DataSets\DelayGraph_784.graphml,36,33,69,0.0,8,0
..\DataSets\DelayGraph_785.graphml,188,185,373,0.0,58,0
..\DataSets\DelayGraph_788.graphml,48,44,92,0.0,6,5
..\DataSets\DelayGraph_793.graphml,53,57,110,0.0,12,0
..\DataSets\DelayGraph_794.graphml,53,57,110,0.0,12,0
..\DataSets\DelayGraph_795.graphml,77,81,158,0.0,11,7
..\DataSets\DelayGraph_796.graphml,156,169,325,0.0,18,0
..\DataSets\DelayGraph_797.graphml,156,169,325,0.0,18,0
..\DataSets\DelayGraph_798.graphml,92,100,192,0.0,14,9
..\DataSets\DelayGraph_799.graphml,131,146,277,0.0,30,10
..\DataSets\DelayGraph_800.graphml,212,228,440,0.0,37,0
..\DataSets\DelayGraph_801.graphml,212,228,440,0.0,37,0
..\DataSets\DelayGraph_803.graphml,1621,2101,3722,0.0,161,466
..\DataSets\DelayGraph_806.graphml,20,20,40,0.0,4,0
..\DataSets\DelayGraph_807.graphml,20,20,40,0.0,4,0
..\DataSets\DelayGraph_809.graphml,116,135,251,0.0,57,12
..\DataSets\DelayGraph_813.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_816.graphml,492,505,997,0.0,94,15
..\DataSets\DelayGraph_817.graphml,130,142,272,0.0,18,9
..\DataSets\DelayGraph_818.graphml,130,142,272,0.0,18,9
..\DataSets\DelayGraph_819.graphml,349,473,822,0.0,244,0
..\DataSets\DelayGraph_820.graphml,81,95,176,0.0,16,0
..\DataSets\DelayGraph_821.graphml,78,83,161,0.0,18,8
..\DataSets\DelayGraph_822.graphml,78,83,161,0.0,8,2
..\DataSets\DelayGraph_823.graphml,78,83,161,0.0,8,2
..\DataSets\DelayGraph_824.graphml,30,22,52,0.0,10,0
..\DataSets\DelayGraph_825.graphml,30,22,52,0.0,10,0
..\DataSets\DelayGraph_826.graphml,40,40,80,0.0,7,2
..\DataSets\DelayGraph_828.graphml,375,393,768,0.0,132,3
..\DataSets\DelayGraph_830.graphml,113,133,246,0.0,57,12
..\DataSets\DelayGraph_832.graphml,61,69,130,0.0,11,6
..\DataSets\DelayGraph_834.graphml,113,133,246,0.0,57,12
..\DataSets\DelayGraph_838.graphml,375,393,768,0.0,132,3
..\DataSets\DelayGraph_839.graphml,80,87,167,0.0,23,2
..\DataSets\DelayGraph_840.graphml,28,28,56,0.0,5,0
..\DataSets\DelayGraph_841.graphml,28,28,56,0.0,5,0
..\DataSets\DelayGraph_842.graphml,146,153,299,0.015599966049194336,18,8
..\DataSets\DelayGraph_843.graphml,146,153,299,0.0,18,8
..\DataSets\DelayGraph_844.graphml,112,121,233,0.0,18,4
..\DataSets\DelayGraph_845.graphml,112,121,233,0.0,18,4
..\DataSets\DelayGraph_846.graphml,112,121,233,0.0,18,4
..\DataSets\DelayGraph_847.graphml,106,108,214,0.0,18,5
..\DataSets\DelayGraph_848.graphml,114,132,246,0.0,26,11
..\DataSets\DelayGraph_852.graphml,106,108,214,0.0,18,5
..\DataSets\DelayGraph_853.graphml,127,145,272,0.0,35,6
..\DataSets\DelayGraph_854.graphml,127,145,272,0.0,35,6
..\DataSets\DelayGraph_855.graphml,127,145,272,0.0,35,6
..\DataSets\DelayGraph_856.graphml,14,12,26,0.0,2,0
..\DataSets\DelayGraph_857.graphml,14,12,26,0.0,2,0
..\DataSets\DelayGraph_862.graphml,2429,2550,4979,0.015599966049194336,393,138
..\DataSets\DelayGraph_867.graphml,127,148,275,0.0,274,5
..\DataSets\DelayGraph_870.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_873.graphml,171,184,355,0.0,30,9
..\DataSets\DelayGraph_874.graphml,7,5,12,0.0,2,0
..\DataSets\DelayGraph_875.graphml,88,94,182,0.0,24,1
..\DataSets\DelayGraph_876.graphml,17,17,34,0.0,2,1
..\DataSets\DelayGraph_877.graphml,80,85,165,0.0,18,8
..\DataSets\DelayGraph_878.graphml,236,245,481,0.0,51,10
..\DataSets\DelayGraph_879.graphml,224,267,491,0.0,105,0
..\DataSets\DelayGraph_880.graphml,224,267,491,0.0,105,0
..\DataSets\DelayGraph_881.graphml,94,96,190,0.015599966049194336,23,3
..\DataSets\DelayGraph_882.graphml,78,95,173,0.0,37,0
..\DataSets\DelayGraph_883.graphml,78,95,173,0.0,37,0
..\DataSets\DelayGraph_884.graphml,262,292,554,0.0009999275207519531,65,14
..\DataSets\DelayGraph_885.graphml,262,292,554,0.0,65,14
..\DataSets\DelayGraph_886.graphml,262,292,554,0.0,65,14
..\DataSets\DelayGraph_887.graphml,310,340,650,0.0,70,22
..\DataSets\DelayGraph_888.graphml,78,84,162,0.0,22,0
..\DataSets\DelayGraph_889.graphml,78,84,162,0.0,22,0
..\DataSets\DelayGraph_890.graphml,193,249,442,0.0,22,39
..\DataSets\DelayGraph_891.graphml,31,33,64,0.0,5,0
..\DataSets\DelayGraph_892.graphml,31,33,64,0.0,5,0
..\DataSets\DelayGraph_893.graphml,43,44,87,0.0,6,1
..\DataSets\DelayGraph_894.graphml,358,402,760,0.0,63,0
..\DataSets\DelayGraph_895.graphml,238,262,500,0.0,27,20
..\DataSets\DelayGraph_896.graphml,107,111,218,0.0,15,2
..\DataSets\DelayGraph_897.graphml,949,1052,2001,0.0,134,75
..\DataSets\DelayGraph_898.graphml,493,545,1038,0.0,66,40
..\DataSets\DelayGraph_899.graphml,493,545,1038,0.0009999275207519531,66,40
..\DataSets\DelayGraph_900.graphml,533,563,1096,0.0,59,0
..\DataSets\DelayGraph_901.graphml,557,587,1144,0.0,59,0
..\DataSets\DelayGraph_902.graphml,20,21,41,0.0,6,0
..\DataSets\DelayGraph_903.graphml,20,21,41,0.0,6,0
..\DataSets\DelayGraph_904.graphml,51,54,105,0.0,12,2
..\DataSets\DelayGraph_907.graphml,11,8,19,0.0,2,0
..\DataSets\DelayGraph_908.graphml,233,242,475,0.0,40,6
..\DataSets\DelayGraph_911.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_913.graphml,116,135,251,0.015599966049194336,57,12
..\DataSets\DelayGraph_918.graphml,443,459,902,0.0,86,16
..\DataSets\DelayGraph_919.graphml,244,248,492,0.0,35,7
..\DataSets\DelayGraph_920.graphml,119,126,245,0.0,21,6
..\DataSets\DelayGraph_921.graphml,95,100,195,0.0,34,0
..\DataSets\DelayGraph_922.graphml,136,153,289,0.0,22,14
..\DataSets\DelayGraph_923.graphml,136,153,289,0.0,22,14
..\DataSets\DelayGraph_924.graphml,666,923,1589,0.0,818,0
..\DataSets\DelayGraph_925.graphml,666,923,1589,0.0,818,0
..\DataSets\DelayGraph_928.graphml,191,252,443,0.0,141,0
..\DataSets\DelayGraph_930.graphml,30,29,59,0.0,8,0
..\DataSets\DelayGraph_931.graphml,119,123,242,0.0,24,7
..\DataSets\DelayGraph_932.graphml,189,196,385,0.0,37,6
..\DataSets\DelayGraph_933.graphml,114,132,246,0.0,26,11
..\DataSets\DelayGraph_937.graphml,119,123,242,0.0,24,7
..\DataSets\DelayGraph_938.graphml,66,69,135,0.0,18,0
..\DataSets\DelayGraph_939.graphml,66,69,135,0.0,18,0
..\DataSets\DelayGraph_940.graphml,92,90,182,0.0,15,1
..\DataSets\DelayGraph_941.graphml,92,90,182,0.0,15,1
..\DataSets\DelayGraph_942.graphml,134,135,269,0.0,12,7
..\DataSets\DelayGraph_943.graphml,134,135,269,0.0,12,7
..\DataSets\DelayGraph_949.graphml,193,204,397,0.0,5,9
..\DataSets\DelayGraph_950.graphml,238,250,488,0.0,4,8
..\DataSets\DelayGraph_951.graphml,330,360,690,0.0,23,4
..\DataSets\DelayGraph_953.graphml,116,135,251,0.0,57,12
..\DataSets\DelayGraph_954.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_960.graphml,330,360,690,0.0,23,4
..\DataSets\DelayGraph_965.graphml,224,262,486,0.0,52,22
..\DataSets\DelayGraph_968.graphml,49,51,100,0.0,15,1
..\DataSets\DelayGraph_969.graphml,1797,1995,3792,0.015599966049194336,200,0
..\DataSets\DelayGraph_970.graphml,1797,1995,3792,0.017600059509277344,200,0
..\DataSets\DelayGraph_971.graphml,35,34,69,0.0,8,0
..\DataSets\DelayGraph_972.graphml,35,34,69,0.0,8,0
..\DataSets\DelayGraph_973.graphml,43,42,85,0.0,8,0
..\DataSets\DelayGraph_974.graphml,43,42,85,0.0,8,0
..\DataSets\DelayGraph_978.graphml,17,16,33,0.0,2,0
..\DataSets\DelayGraph_979.graphml,17,16,33,0.0,2,0
..\DataSets\DelayGraph_980.graphml,327,346,673,0.0,48,50
..\DataSets\DelayGraph_984.graphml,76,84,160,0.0,52,0
..\DataSets\DelayGraph_985.graphml,76,84,160,0.0,52,0
..\DataSets\DelayGraph_986.graphml,42,41,83,0.0,5,1
..\DataSets\DelayGraph_987.graphml,88,94,182,0.0,24,1
..\DataSets\DelayGraph_988.graphml,6,5,11,0.0,1,0
..\DataSets\DelayGraph_989.graphml,28,27,55,0.0,2,0
..\DataSets\DelayGraph_990.graphml,126,148,274,0.0,51,11
..\DataSets\DelayGraph_996.graphml,213,250,463,0.0,196,22
..\DataSets\DelayGraph_997.graphml,28,27,55,0.0,2,0
..\DataSets\DelayGraph_998.graphml,80,85,165,0.0,18,8
..\DataSets\DelayGraph_999.graphml,66,69,135,0.0,16,0
..\DataSets\DelayGraph_1000.graphml,66,69,135,0.0,16,0
..\DataSets\DelayGraph_1001.graphml,66,69,135,0.0,16,0
..\DataSets\DelayGraph_1002.graphml,705,793,1498,0.0,231,25
..\DataSets\DelayGraph_1003.graphml,705,793,1498,0.0,231,25
..\DataSets\DelayGraph_1004.graphml,279,306,585,0.0,74,14
..\DataSets\DelayGraph_1005.graphml,289,330,619,0.0,102,12
..\DataSets\DelayGraph_1006.graphml,106,135,241,0.0,72,0
..\DataSets\DelayGraph_1007.graphml,106,135,241,0.0,72,0
..\DataSets\DelayGraph_1008.graphml,15,13,28,0.0,3,0
..\DataSets\DelayGraph_1009.graphml,50,53,103,0.0,10,2
..\DataSets\DelayGraph_1012.graphml,24,25,49,0.0,6,2
..\DataSets\DelayGraph_1013.graphml,66,72,138,0.0,20,0
..\DataSets\DelayGraph_1014.graphml,172,189,361,0.0,21,2
..\DataSets\DelayGraph_1021.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_1022.graphml,116,135,251,0.0,57,12
..\DataSets\DelayGraph_1023.graphml,475,488,963,0.0,93,15
..\DataSets\DelayGraph_1024.graphml,63,71,134,0.0,11,6
..\DataSets\DelayGraph_1031.graphml,116,135,251,0.0,57,12
..\DataSets\DelayGraph_1032.graphml,447,463,910,0.0,86,16
..\DataSets\DelayGraph_1033.graphml,48,47,95,0.0,11,3
..\DataSets\DelayGraph_1034.graphml,48,47,95,0.0,11,3
..\DataSets\DelayGraph_1035.graphml,210,219,429,0.0,40,6
..\DataSets\DelayGraph_1036.graphml,103,116,219,0.0,260,0
..\DataSets\DelayGraph_1037.graphml,249,293,542,0.0,168,0
..\DataSets\DelayGraph_1038.graphml,249,293,542,0.0,168,0
..\DataSets\DelayGraph_1039.graphml,50,62,112,0.0,33,0
..\DataSets\DelayGraph_1040.graphml,85,94,179,0.0,17,4
..\DataSets\DelayGraph_1041.graphml,85,94,179,0.0,17,4
..\DataSets\DelayGraph_1042.graphml,34,39,73,0.0,17,0
..\DataSets\DelayGraph_1043.graphml,34,39,73,0.0,17,0
..\DataSets\DelayGraph_1044.graphml,305,328,633,0.0,94,8
..\DataSets\DelayGraph_1045.graphml,305,328,633,0.0,94,8
..\DataSets\DelayGraph_1046.graphml,123,136,259,0.0,21,8
..\DataSets\DelayGraph_1047.graphml,123,136,259,0.0,21,8
..\DataSets\DelayGraph_1048.graphml,123,136,259,0.0,21,8
..\DataSets\DelayGraph_1053.graphml,69,70,139,0.0,8,1
..\DataSets\DelayGraph_1054.graphml,1053,1082,2135,0.031199932098388672,125,0
..\DataSets\DelayGraph_1055.graphml,1053,1082,2135,0.0,125,0
..\DataSets\DelayGraph_1056.graphml,463,511,974,0.0,399,14
..\DataSets\DelayGraph_1059.graphml,1612,2088,3700,0.0,161,106
..\DataSets\DelayGraph_1062.graphml,1901,2448,4349,0.0,693,806
..\DataSets\DelayGraph_1063.graphml,1901,2448,4349,0.0,693,806
..\DataSets\DelayGraph_1064.graphml,172,183,355,0.0,4,5
..\DataSets\DelayGraph_1065.graphml,139,149,288,0.0,16,0
..\DataSets\DelayGraph_1066.graphml,126,147,273,0.0,274,5
..\DataSets\DelayGraph_1068.graphml,126,147,273,0.0,274,5
..\DataSets\DelayGraph_1069.graphml,139,149,288,0.0,16,0
..\DataSets\DelayGraph_1070.graphml,47,47,94,0.0,8,2
..\DataSets\DelayGraph_1071.graphml,188,199,387,0.0,14,8
..\DataSets\DelayGraph_1072.graphml,99,104,203,0.0,24,3
..\DataSets\DelayGraph_1073.graphml,298,383,681,0.0,190,0
..\DataSets\DelayGraph_1074.graphml,298,383,681,0.0,190,0
..\DataSets\DelayGraph_1075.graphml,88,94,182,0.0,24,1
..\DataSets\DelayGraph_1076.graphml,38,37,75,0.0,4,0
..\DataSets\DelayGraph_1079.graphml,183,214,397,0.0,167,13
..\DataSets\DelayGraph_1081.graphml,38,37,75,0.0,4,0
..\DataSets\DelayGraph_1082.graphml,41,39,80,0.0,10,0
..\DataSets\DelayGraph_1083.graphml,71,68,139,0.0,12,0
..\DataSets\DelayGraph_1084.graphml,71,68,139,0.0,12,0
..\DataSets\DelayGraph_1085.graphml,71,68,139,0.0,12,0
..\DataSets\DelayGraph_1086.graphml,178,201,379,0.0,64,6
..\DataSets\DelayGraph_1087.graphml,175,196,371,0.0,61,0
..\DataSets\DelayGraph_1088.graphml,175,196,371,0.0,61,0
..\DataSets\DelayGraph_1089.graphml,169,171,340,0.0,47,0
..\DataSets\DelayGraph_1090.graphml,169,171,340,0.0,47,0
..\DataSets\DelayGraph_1091.graphml,169,171,340,0.0,47,0
..\DataSets\DelayGraph_1092.graphml,261,283,544,0.0,63,14
..\DataSets\DelayGraph_1093.graphml,522,595,1117,0.0,273,28
..\DataSets\DelayGraph_1094.graphml,54,63,117,0.0,28,0
..\DataSets\DelayGraph_1095.graphml,54,63,117,0.0,28,0
..\DataSets\DelayGraph_1096.graphml,363,370,733,0.0,89,0
..\DataSets\DelayGraph_1099.graphml,70,67,137,0.015599966049194336,7,0
..\DataSets\DelayGraph_1100.graphml,70,67,137,0.0,7,0
..\DataSets\DelayGraph_1101.graphml,110,128,238,0.0,26,11
..\DataSets\DelayGraph_1107.graphml,153,182,335,0.0010001659393310547,87,13
..\DataSets\DelayGraph_1111.graphml,124,146,270,0.0,51,11
..\DataSets\DelayGraph_1114.graphml,110,128,238,0.0,26,11
..\DataSets\DelayGraph_1117.graphml,70,67,137,0.0,7,0
..\DataSets\DelayGraph_1118.graphml,30,28,58,0.0,4,3
..\DataSets\DelayGraph_1119.graphml,157,162,319,0.0,17,0
..\DataSets\DelayGraph_1120.graphml,109,122,231,0.0,37,9
..\DataSets\DelayGraph_1123.graphml,127,140,267,0.0,43,9
..\DataSets\DelayGraph_1126.graphml,89,96,185,0.0,14,8
..\DataSets\DelayGraph_1128.graphml,1427,1569,2996,0.015599966049194336,380,0
..\DataSets\DelayGraph_1129.graphml,1427,1569,2996,0.0,380,0
..\DataSets\DelayGraph_1130.graphml,89,96,185,0.0,14,8
..\DataSets\DelayGraph_1131.graphml,131,146,277,0.0009999275207519531,30,10
..\DataSets\DelayGraph_1132.graphml,212,228,440,0.0,37,0
