Path,# vertices,# edges,# paths,# path constr,# unique path constr,path time,# cycles,# cycles constr,# unique cycle constr,cycle time,gurobi time,duration time
..\DataSets\DelayGraph_313.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_314.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_315.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_316.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_317.graphml,8,6,2,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_318.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_319.graphml,8,6,2,0,0,1.0001659393310547,0,0,0,0.0,0.0,1.0001659393310547,
..\DataSets\DelayGraph_320.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_321.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_322.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_323.graphml,8,6,2,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_324.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_325.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_326.graphml,8,6,2,0,0,0.9999275207519531,0,0,0,0.0,0.0,0.9999275207519531,
..\DataSets\DelayGraph_327.graphml,8,6,2,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_328.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_329.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_330.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_331.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_334.graphml,175,202,452,0,0,32.99999237060547,3,3,3,29.000043869018555,379.000186920166,441.00022315979004,
..\DataSets\DelayGraph_335.graphml,175,202,452,0,0,39.999961853027344,3,3,3,35.00008583068848,375.0,450.0000476837158,
..\DataSets\DelayGraph_336.graphml,8,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_337.graphml,6,4,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_338.graphml,6,4,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_339.graphml,23,22,10,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_340.graphml,23,22,10,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_341.graphml,44,43,9,0,0,0.9999275207519531,0,0,0,1.0001659393310547,0.0,2.000093460083008,
..\DataSets\DelayGraph_342.graphml,44,43,9,0,0,0.0,0,0,0,3.000020980834961,0.0,3.000020980834961,
..\DataSets\DelayGraph_343.graphml,180,210,124,0,0,5.000114440917969,0,0,0,23.999929428100586,0.0,29.000043869018555,
..\DataSets\DelayGraph_344.graphml,180,210,124,0,0,7.999897003173828,0,0,0,18.000125885009766,0.0,26.000022888183594,
..\DataSets\DelayGraph_345.graphml,89,94,52,6,5,0.0,0,0,0,6.999969482421875,6.000041961669922,13.000011444091797,
..\DataSets\DelayGraph_346.graphml,89,94,52,6,5,0.9999275207519531,0,0,0,9.999990463256836,6.000041961669922,16.99995994567871,
..\DataSets\DelayGraph_347.graphml,487,532,357,1038,416,19.00005340576172,0,0,0,85.99996566772461,259.99999046325684,365.00000953674316,
..\DataSets\DelayGraph_348.graphml,487,532,357,1038,416,19.999980926513672,0,0,0,88.00005912780762,287.0001792907715,395.0002193450928,
..\DataSets\DelayGraph_351.graphml,141,143,32,1,1,0.9999275207519531,0,0,0,9.000062942504883,3.999948501586914,13.99993896484375,
..\DataSets\DelayGraph_352.graphml,141,143,32,1,1,2.000093460083008,0,0,0,10.999917984008789,3.999948501586914,16.99995994567871,
..\DataSets\DelayGraph_355.graphml,41,44,22,1,1,1.0001659393310547,1,1,1,2.9997825622558594,4.999876022338867,8.999824523925781,
..\DataSets\DelayGraph_356.graphml,41,44,22,1,1,0.9999275207519531,1,1,1,2.000093460083008,3.999948501586914,6.999969482421875,
..\DataSets\DelayGraph_357.graphml,23,22,10,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_358.graphml,23,22,10,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_359.graphml,155,174,174,1764,290,17.999887466430664,11,82,34,26.000022888183594,40.9998893737793,84.99979972839355,
..\DataSets\DelayGraph_360.graphml,155,174,174,1764,290,18.999814987182617,11,82,34,23.000001907348633,39.00003433227539,80.99985122680664,
..\DataSets\DelayGraph_361.graphml,1340,1723,1258,6711,430,114.00008201599121,371,18847,23,622.999906539917,1562.000036239624,2299.000024795532,
..\DataSets\DelayGraph_362.graphml,1340,1723,1258,6711,430,95.00002861022949,371,18847,23,620.0001239776611,1574.9998092651367,2289.9999618530273,
..\DataSets\DelayGraph_363.graphml,88,94,30,17,17,1.0001659393310547,1,3,3,6.999969482421875,9.999990463256836,18.000125885009766,
..\DataSets\DelayGraph_364.graphml,88,94,30,17,17,0.9999275207519531,1,3,3,6.999969482421875,9.999990463256836,17.999887466430664,
..\DataSets\DelayGraph_365.graphml,98,101,21,1,1,0.0,0,0,0,6.000041961669922,5.000114440917969,11.00015640258789,
..\DataSets\DelayGraph_366.graphml,98,101,21,1,1,0.0,0,0,0,6.000041961669922,5.000114440917969,11.00015640258789,
..\DataSets\DelayGraph_367.graphml,8,7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_368.graphml,88,94,30,1,1,0.9999275207519531,1,1,1,6.000041961669922,6.000041961669922,13.000011444091797,
..\DataSets\DelayGraph_369.graphml,190,231,113,35,23,3.000020980834961,1098,568,3,121.99997901916504,96.9998836517334,221.9998836517334,
..\DataSets\DelayGraph_370.graphml,145,154,111,240,49,3.999948501586914,5,37,0,19.00005340576172,13.000011444091797,36.00001335144043,
..\DataSets\DelayGraph_371.graphml,145,154,111,240,49,3.999948501586914,5,37,0,19.00005340576172,14.999866485595703,37.999868392944336,
..\DataSets\DelayGraph_372.graphml,46,44,16,0,0,0.0,2,0,0,2.000093460083008,0.0,2.000093460083008,
..\DataSets\DelayGraph_374.graphml,62,63,19,0,0,0.0,2,0,0,3.000020980834961,0.0,3.000020980834961,
..\DataSets\DelayGraph_375.graphml,67,70,24,0,0,0.0,1,0,0,3.999948501586914,0.0,3.999948501586914,
..\DataSets\DelayGraph_376.graphml,43,53,24,0,0,0.9999275207519531,0,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_377.graphml,74,94,41,0,0,2.000093460083008,0,0,0,3.999948501586914,0.0,6.000041961669922,
..\DataSets\DelayGraph_378.graphml,74,94,41,0,0,0.9999275207519531,0,0,0,3.999948501586914,0.0,4.999876022338867,
..\DataSets\DelayGraph_379.graphml,86,87,26,12,6,0.9999275207519531,4,4,4,4.000186920166016,4.999876022338867,9.999990463256836,
..\DataSets\DelayGraph_380.graphml,86,87,26,12,6,0.9999275207519531,4,4,4,4.000186920166016,4.999876022338867,9.999990463256836,
..\DataSets\DelayGraph_381.graphml,86,87,26,12,6,0.9999275207519531,4,4,4,6.000041961669922,6.000041961669922,13.000011444091797,
..\DataSets\DelayGraph_382.graphml,126,135,43,27,14,0.9999275207519531,8,8,3,12.000083923339844,7.999897003173828,20.999908447265625,
..\DataSets\DelayGraph_383.graphml,126,135,43,27,14,2.000093460083008,8,8,3,13.000011444091797,7.999897003173828,23.000001907348633,
..\DataSets\DelayGraph_384.graphml,90,90,30,0,0,0.9999275207519531,3,0,0,3.999948501586914,0.0,4.999876022338867,
..\DataSets\DelayGraph_385.graphml,198,222,60,0,0,3.000020980834961,0,0,0,6.000041961669922,0.0,9.000062942504883,
..\DataSets\DelayGraph_386.graphml,198,222,60,0,0,2.000093460083008,0,0,0,6.999969482421875,0.0,9.000062942504883,
..\DataSets\DelayGraph_387.graphml,87,87,40,74,47,2.000093460083008,4,18,18,3.999948501586914,9.000062942504883,15.000104904174805,
..\DataSets\DelayGraph_388.graphml,204,223,333,6341,313,60.99987030029297,0,0,0,19.00005340576172,114.00008201599121,194.0000057220459,
..\DataSets\DelayGraph_389.graphml,204,223,333,6341,313,59.999942779541016,0,0,0,16.000032424926758,116.99986457824707,192.99983978271484,
..\DataSets\DelayGraph_390.graphml,193,204,95,24,21,2.9997825622558594,9,31,2,36.00001335144043,9.000062942504883,47.99985885620117,
..\DataSets\DelayGraph_391.graphml,238,250,141,22,19,2.000093460083008,8,30,2,59.999942779541016,10.999917984008789,72.99995422363281,
..\DataSets\DelayGraph_392.graphml,330,360,365,7460,240,90.99984169006348,4,367,2,120.00012397766113,48.00009727478027,259.0000629425049,
..\DataSets\DelayGraph_393.graphml,392,416,280,2542,183,30.99989891052246,11,249,3,141.9999599456787,43.99991035461426,216.99976921081543,
..\DataSets\DelayGraph_394.graphml,347,370,234,2600,187,34.00015830993652,12,248,3,101.99999809265137,44.99983787536621,180.9999942779541,
..\DataSets\DelayGraph_395.graphml,285,314,319,7596,244,83.00018310546875,5,369,2,89.99991416931152,45.00007629394531,218.0001735687256,
..\DataSets\DelayGraph_397.graphml,63,71,80,0,0,4.999876022338867,6,6,6,5.000114440917969,9.999990463256836,19.999980926513672,
..\DataSets\DelayGraph_400.graphml,220,263,8685,135782,2374,1894.9999809265137,24,24,24,41.0001277923584,2825.000047683716,4761.000156402588,
..\DataSets\DelayGraph_403.graphml,116,135,461,330,118,32.000064849853516,12,12,12,14.999866485595703,60.00018119812012,107.00011253356934,
..\DataSets\DelayGraph_405.graphml,238,250,141,22,19,3.000020980834961,8,30,2,52.00004577636719,9.000062942504883,64.00012969970703,
..\DataSets\DelayGraph_410.graphml,31,32,9,12,12,0.0,0,0,0,0.9999275207519531,3.999948501586914,4.999876022338867,
..\DataSets\DelayGraph_411.graphml,240,315,742,0,0,23.999929428100586,0,0,0,19.00005340576172,0.0,42.999982833862305,
..\DataSets\DelayGraph_412.graphml,240,315,742,0,0,23.000001907348633,0,0,0,21.000146865844727,0.0,44.00014877319336,
..\DataSets\DelayGraph_413.graphml,84,83,61,0,0,0.0,0,0,0,9.000062942504883,0.0,9.000062942504883,
..\DataSets\DelayGraph_414.graphml,84,83,61,0,0,0.0,0,0,0,9.999990463256836,0.0,9.999990463256836,
..\DataSets\DelayGraph_415.graphml,185,185,109,0,0,0.9999275207519531,0,0,0,19.999980926513672,0.0,20.999908447265625,
..\DataSets\DelayGraph_416.graphml,185,185,109,0,0,0.9999275207519531,0,0,0,21.000146865844727,0.0,22.00007438659668,
..\DataSets\DelayGraph_417.graphml,192,201,148,212,88,9.999990463256836,6,35,0,37.999868392944336,33.00023078918457,81.00008964538574,
..\DataSets\DelayGraph_418.graphml,563,587,155,0,0,6.000041961669922,12,0,0,80.00016212463379,0.0,86.00020408630371,
..\DataSets\DelayGraph_419.graphml,120,137,39,0,0,2.000093460083008,2,0,0,7.999897003173828,0.0,9.999990463256836,
..\DataSets\DelayGraph_420.graphml,120,137,39,0,0,0.9999275207519531,2,0,0,6.999969482421875,0.0,7.999897003173828,
..\DataSets\DelayGraph_421.graphml,211,225,83,2,1,2.000093460083008,8,0,0,10.999917984008789,6.999969482421875,19.999980926513672,
..\DataSets\DelayGraph_422.graphml,215,280,190,0,0,6.999969482421875,0,0,0,11.999845504760742,0.0,18.999814987182617,
..\DataSets\DelayGraph_423.graphml,215,280,190,0,0,6.999969482421875,0,0,0,13.000011444091797,0.0,19.999980926513672,
..\DataSets\DelayGraph_424.graphml,311,329,240,0,0,8.00013542175293,25,20,20,16.000032424926758,9.999990463256836,34.00015830993652,
..\DataSets\DelayGraph_425.graphml,336,374,100,0,0,3.999948501586914,0,0,0,10.999917984008789,0.0,14.999866485595703,
..\DataSets\DelayGraph_426.graphml,336,374,100,0,0,5.99980354309082,0,0,0,11.00015640258789,0.0,16.99995994567871,
..\DataSets\DelayGraph_427.graphml,590,639,222,82,36,6.000041961669922,24,0,0,36.00001335144043,27.00018882751465,69.000244140625,
..\DataSets\DelayGraph_428.graphml,586,797,420,75,75,15.000104904174805,0,0,0,31.999826431274414,49.99995231628418,96.9998836517334,
..\DataSets\DelayGraph_429.graphml,586,797,420,75,75,14.000177383422852,0,0,0,36.00001335144043,33.99991989135742,84.0001106262207,
..\DataSets\DelayGraph_430.graphml,124,122,92,2,2,0.9999275207519531,0,0,0,9.000062942504883,4.000186920166016,14.000177383422852,
..\DataSets\DelayGraph_431.graphml,124,122,92,2,2,0.9999275207519531,0,0,0,9.999990463256836,4.000186920166016,15.000104904174805,
..\DataSets\DelayGraph_433.graphml,149,176,825,10159,749,110.99982261657715,5,16,14,19.00005340576172,223.9999771118164,353.9998531341553,
..\DataSets\DelayGraph_436.graphml,126,147,812,8155,582,95.00002861022949,5,18,18,15.000104904174805,200.99997520446777,311.00010871887207,
..\DataSets\DelayGraph_443.graphml,63,71,80,36,3,3.999948501586914,6,28,26,3.999948501586914,10.999917984008789,18.999814987182617,
..\DataSets\DelayGraph_444.graphml,124,122,92,2,2,0.9999275207519531,0,0,0,7.999897003173828,3.000020980834961,11.999845504760742,
..\DataSets\DelayGraph_445.graphml,438,476,716,5110,610,52.99997329711914,28,175,113,48.00009727478027,83.9998722076416,184.99994277954102,
..\DataSets\DelayGraph_446.graphml,189,219,416,0,0,13.000011444091797,84,0,0,12.000083923339844,0.0,25.00009536743164,
..\DataSets\DelayGraph_447.graphml,192,210,66,0,0,2.000093460083008,0,0,0,6.999969482421875,0.0,9.000062942504883,
..\DataSets\DelayGraph_448.graphml,192,210,66,0,0,1.9998550415039062,0,0,0,9.000062942504883,0.0,10.999917984008789,
..\DataSets\DelayGraph_449.graphml,35,36,41,179,74,3.000020980834961,8,156,39,3.000020980834961,10.999917984008789,16.99995994567871,
..\DataSets\DelayGraph_450.graphml,18,17,3,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_451.graphml,78,80,16,0,0,0.9999275207519531,0,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_456.graphml,210,219,251,829,98,26.999950408935547,6,19,17,46.000003814697266,29.999971389770508,102.99992561340332,
..\DataSets\DelayGraph_458.graphml,378,407,168,0,0,9.000062942504883,21,5,5,52.00004577636719,13.99993896484375,75.00004768371582,
..\DataSets\DelayGraph_459.graphml,193,192,57,0,0,3.999948501586914,3,2,2,15.000104904174805,3.999948501586914,23.000001907348633,
..\DataSets\DelayGraph_460.graphml,66,74,36,143,24,2.000093460083008,3,8,6,3.999948501586914,12.000083923339844,18.000125885009766,
..\DataSets\DelayGraph_461.graphml,66,74,36,143,24,2.000093460083008,3,8,6,3.999948501586914,10.999917984008789,16.99995994567871,
..\DataSets\DelayGraph_462.graphml,130,142,56,70,14,0.9999275207519531,9,1,1,13.99993896484375,7.999897003173828,22.99976348876953,
..\DataSets\DelayGraph_463.graphml,92,99,33,73,44,1.9998550415039062,8,8,8,4.000186920166016,9.000062942504883,15.000104904174805,
..\DataSets\DelayGraph_464.graphml,92,99,33,73,44,2.000093460083008,8,8,8,3.999948501586914,11.00015640258789,17.000198364257812,
..\DataSets\DelayGraph_466.graphml,54,59,21,18,8,0.9999275207519531,0,0,0,4.000186920166016,6.999969482421875,12.000083923339844,
..\DataSets\DelayGraph_469.graphml,107,104,24,0,0,0.9999275207519531,1,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_470.graphml,107,104,24,0,0,0.9999275207519531,1,0,0,3.999948501586914,0.0,4.999876022338867,
..\DataSets\DelayGraph_471.graphml,344,362,228,0,0,7.999897003173828,5,3,3,23.000001907348633,7.000207901000977,38.00010681152344,
..\DataSets\DelayGraph_475.graphml,383,426,5351,0,0,424.9999523162842,19,19,19,78.99999618530273,85.99996566772461,589.9999141693115,
..\DataSets\DelayGraph_479.graphml,31,35,17,0,0,0.0,2,2,2,1.9998550415039062,3.999948501586914,5.99980354309082,
..\DataSets\DelayGraph_480.graphml,278,303,110,115,40,4.000186920166016,9,3,3,23.000001907348633,16.99995994567871,44.00014877319336,
..\DataSets\DelayGraph_481.graphml,278,303,110,115,40,3.999948501586914,9,3,3,24.000167846679688,16.000032424926758,44.00014877319336,
..\DataSets\DelayGraph_482.graphml,33,33,11,2,1,1.0001659393310547,0,0,0,0.9999275207519531,3.000020980834961,5.000114440917969,
..\DataSets\DelayGraph_483.graphml,33,33,11,2,1,0.0,0,0,0,0.9999275207519531,4.000186920166016,5.000114440917969,
..\DataSets\DelayGraph_484.graphml,92,90,20,0,0,1.9998550415039062,1,0,0,3.999948501586914,0.0,5.99980354309082,
..\DataSets\DelayGraph_485.graphml,92,90,20,0,0,0.9999275207519531,1,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_486.graphml,324,381,900,25,20,62.99996376037598,7,7,7,46.000003814697266,82.0000171661377,190.99998474121094,
..\DataSets\DelayGraph_487.graphml,324,381,900,25,20,62.99996376037598,7,7,7,49.00002479553223,81.00008964538574,193.00007820129395,
..\DataSets\DelayGraph_493.graphml,1729,1845,974,1276,432,33.99991989135742,34,77,77,226.99999809265137,426.00011825561523,687.000036239624,
..\DataSets\DelayGraph_496.graphml,117,137,686,6023,528,72.99995422363281,5,17,17,13.000011444091797,184.99994277954102,270.9999084472656,
..\DataSets\DelayGraph_500.graphml,63,71,80,0,0,4.000186920166016,6,28,26,4.999876022338867,9.999990463256836,19.00005340576172,
..\DataSets\DelayGraph_504.graphml,35,34,8,0,0,0.9999275207519531,0,0,0,0.9999275207519531,0.0,1.9998550415039062,
..\DataSets\DelayGraph_505.graphml,88,94,30,12,12,0.9999275207519531,1,1,1,6.999969482421875,8.00013542175293,16.000032424926758,
..\DataSets\DelayGraph_506.graphml,131,145,944,21,21,62.00003623962402,22,29,17,19.999980926513672,31.000137329101562,113.00015449523926,
..\DataSets\DelayGraph_507.graphml,496,519,352,1079,173,16.000032424926758,9,15,3,39.999961853027344,87.00013160705566,143.00012588500977,
..\DataSets\DelayGraph_511.graphml,104,107,31,2,1,0.9999275207519531,5,0,0,9.999990463256836,4.999876022338867,15.999794006347656,
..\DataSets\DelayGraph_514.graphml,319,347,710,6596,582,56.999921798706055,21,205,100,39.00003433227539,71.0000991821289,167.00005531311035,
..\DataSets\DelayGraph_515.graphml,319,347,710,6596,582,59.999942779541016,21,205,100,41.0001277923584,72.99995422363281,174.00002479553223,
..\DataSets\DelayGraph_516.graphml,156,166,59,12,5,1.9998550415039062,6,0,0,6.999969482421875,6.000041961669922,14.999866485595703,
..\DataSets\DelayGraph_517.graphml,304,415,190,0,0,6.999969482421875,0,0,0,16.000032424926758,0.0,23.000001907348633,
..\DataSets\DelayGraph_518.graphml,304,415,190,0,0,6.000041961669922,0,0,0,15.999794006347656,0.0,21.999835968017578,
..\DataSets\DelayGraph_519.graphml,1016,1080,973,21,11,29.000043869018555,36,36,36,86.99989318847656,34.00015830993652,150.00009536743164,
..\DataSets\DelayGraph_520.graphml,485,576,200,2610,430,22.00007438659668,0,0,0,33.99991989135742,65.99998474121094,121.99997901916504,
..\DataSets\DelayGraph_521.graphml,485,576,200,2610,430,29.999971389770508,0,0,0,45.00007629394531,62.00003623962402,137.00008392333984,
..\DataSets\DelayGraph_522.graphml,540,537,218,50,43,6.000041961669922,0,0,0,23.000001907348633,16.000032424926758,45.00007629394531,
..\DataSets\DelayGraph_525.graphml,525,632,1459,19184,561,189.00012969970703,40,432,77,72.99995422363281,133.99982452392578,395.9999084472656,
..\DataSets\DelayGraph_528.graphml,19,18,6,0,0,0.0,1,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_529.graphml,79,86,35,11,5,1.0001659393310547,9,6,1,7.999897003173828,7.000207901000977,16.00027084350586,
..\DataSets\DelayGraph_530.graphml,355,407,170,15,8,6.999969482421875,149,71,7,129.99987602233887,363.00015449523926,500.0,
..\DataSets\DelayGraph_531.graphml,381,442,113,424,207,10.999917984008789,0,0,0,29.999971389770508,52.00004577636719,92.99993515014648,
..\DataSets\DelayGraph_532.graphml,381,442,113,424,207,9.000062942504883,0,0,0,30.99989891052246,35.00008583068848,75.00004768371582,
..\DataSets\DelayGraph_533.graphml,212,228,82,325,124,6.999969482421875,0,0,0,18.000125885009766,24.99985694885254,49.99995231628418,
..\DataSets\DelayGraph_534.graphml,210,219,251,829,98,29.999971389770508,6,19,17,50.99987983703613,30.99989891052246,111.9997501373291,
..\DataSets\DelayGraph_535.graphml,118,122,86,0,0,3.999948501586914,12,0,0,12.000083923339844,0.0,16.000032424926758,
..\DataSets\DelayGraph_536.graphml,31,32,12,0,0,0.9999275207519531,3,3,3,2.000093460083008,6.999969482421875,9.999990463256836,
..\DataSets\DelayGraph_537.graphml,31,32,12,0,0,0.9999275207519531,3,3,3,0.9999275207519531,5.000114440917969,6.999969482421875,
..\DataSets\DelayGraph_538.graphml,130,128,50,0,0,2.000093460083008,2,2,2,6.999969482421875,5.000114440917969,14.000177383422852,
..\DataSets\DelayGraph_540.graphml,63,71,80,0,0,3.999948501586914,6,6,6,7.999897003173828,10.999917984008789,22.99976348876953,
..\DataSets\DelayGraph_541.graphml,116,135,461,0,0,27.9998779296875,12,12,12,18.000125885009766,35.00008583068848,81.00008964538574,
..\DataSets\DelayGraph_545.graphml,220,263,8685,0,0,779.9999713897705,24,24,24,54.99982833862305,1343.9998626708984,2178.999662399292,
..\DataSets\DelayGraph_547.graphml,443,459,197,4,2,6.000041961669922,16,16,16,32.99999237060547,13.99993896484375,52.99997329711914,
..\DataSets\DelayGraph_548.graphml,137,133,25,0,0,0.9999275207519531,3,1,1,6.000041961669922,4.000186920166016,11.00015640258789,
..\DataSets\DelayGraph_549.graphml,139,149,57,113,24,2.000093460083008,9,9,1,9.999990463256836,9.000062942504883,21.000146865844727,
..\DataSets\DelayGraph_550.graphml,139,149,57,113,24,3.000020980834961,9,9,1,9.999990463256836,7.999897003173828,20.999908447265625,
..\DataSets\DelayGraph_551.graphml,81,89,40,215,42,1.9998550415039062,2,24,2,6.000041961669922,7.999897003173828,15.999794006347656,
..\DataSets\DelayGraph_552.graphml,81,89,40,215,42,2.000093460083008,2,24,2,6.000041961669922,7.999897003173828,16.000032424926758,
..\DataSets\DelayGraph_553.graphml,23,23,8,0,0,0.0,1,1,1,1.0001659393310547,1.9998550415039062,3.000020980834961,
..\DataSets\DelayGraph_554.graphml,137,139,28,1,1,0.9999275207519531,0,0,0,7.999897003173828,3.999948501586914,12.999773025512695,
..\DataSets\DelayGraph_555.graphml,517,713,314,0,0,13.000011444091797,2,0,0,46.000003814697266,0.0,59.00001525878906,
..\DataSets\DelayGraph_556.graphml,517,713,314,0,0,13.99993896484375,2,0,0,48.00009727478027,0.0,62.00003623962402,
..\DataSets\DelayGraph_557.graphml,33,36,6,0,0,0.0,0,0,0,1.9998550415039062,0.0,1.9998550415039062,
..\DataSets\DelayGraph_558.graphml,170,181,45,10,9,2.000093460083008,5,11,2,18.999814987182617,9.999990463256836,30.99989891052246,
..\DataSets\DelayGraph_559.graphml,26,25,8,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_560.graphml,3,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_561.graphml,3,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_562.graphml,25,23,6,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_563.graphml,25,23,6,0,0,0.0,0,0,0,1.9998550415039062,0.0,1.9998550415039062,
..\DataSets\DelayGraph_564.graphml,48,42,14,0,0,1.0001659393310547,1,1,1,0.9999275207519531,3.999948501586914,6.000041961669922,
..\DataSets\DelayGraph_565.graphml,75,79,26,0,0,1.0001659393310547,2,0,0,3.000020980834961,0.0,4.000186920166016,
..\DataSets\DelayGraph_566.graphml,487,542,455,444,204,13.99993896484375,24,30,26,82.99994468688965,53.999900817871094,150.9997844696045,
..\DataSets\DelayGraph_567.graphml,487,542,455,444,204,15.000104904174805,24,30,26,89.99991416931152,69.0000057220459,174.00002479553223,
..\DataSets\DelayGraph_568.graphml,13,12,4,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_569.graphml,13,12,4,0,0,0.9999275207519531,0,0,0,0.0,0.0,0.9999275207519531,
..\DataSets\DelayGraph_570.graphml,28,27,22,0,0,0.0,0,0,0,2.000093460083008,0.0,2.000093460083008,
..\DataSets\DelayGraph_571.graphml,150,177,814,2092,738,80.99985122680664,5,5,5,18.000125885009766,239.0000820159912,338.0000591278076,
..\DataSets\DelayGraph_573.graphml,150,177,814,2092,738,73.99988174438477,5,5,5,19.999980926513672,243.00003051757812,336.99989318847656,
..\DataSets\DelayGraph_574.graphml,28,27,22,0,0,0.0,0,0,0,1.9998550415039062,0.0,1.9998550415039062,
..\DataSets\DelayGraph_577.graphml,10,9,5,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_578.graphml,10,9,5,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_581.graphml,63,66,28,0,0,0.9999275207519531,3,3,3,3.999948501586914,4.999876022338867,9.999752044677734,
..\DataSets\DelayGraph_582.graphml,99,110,49,0,0,0.9999275207519531,2,2,2,8.00013542175293,6.999969482421875,16.000032424926758,
..\DataSets\DelayGraph_583.graphml,99,110,49,0,0,1.9998550415039062,2,2,2,6.000041961669922,6.000041961669922,13.99993896484375,
..\DataSets\DelayGraph_584.graphml,98,104,38,53,24,3.000020980834961,6,3,2,11.00015640258789,9.000062942504883,23.000240325927734,
..\DataSets\DelayGraph_585.graphml,18,17,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
