GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1272.graphml,0,18,0,751,5000,4249,9.00006294250488,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1276.graphml,36,72,74,1226,5000,3774,281.999826431274,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1277.graphml,0,18,0,751,5000,4249,9.00006294250488,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1278.graphml,420,1268,144,1871,5000,3129,9.00006294250488, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1279.graphml,0,4,2816,20,5000,4980,2400.00009536743, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_128.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1280.graphml,0,4,2816,20,5000,4980,2403.99980545044, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1281.graphml,20,75,148,61,2500,2439,69.0000057220459,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1282.graphml,10,45,50,61,2500,2439,90.0003910064697,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1283.graphml,0,1,0,161,2500,2339,10.9999179840088,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1284.graphml,0,1,0,161,2500,2339,12.0000839233398,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1285.graphml,32,116,0,578,5000,4422,104.000091552734,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1286.graphml,1,85,6,125,5000,4875,992.000102996826,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1287.graphml,1,85,6,125,5000,4875,996.999979019165,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1288.graphml,7,15,97,26,5000,4974,2197.99995422363,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1289.graphml,7,15,97,26,5000,4974,2179.00013923645,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_129.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1290.graphml,0,58,0,2167,5000,2833,12.0000839233398,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1291.graphml,0,58,0,2167,5000,2833,11.0001564025879,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1292.graphml,30,306,101,87,2500,2413,16.9997215270996, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1293.graphml,6,66,192,62,2500,2438,44.9998378753662, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1294.graphml,6,66,192,62,2500,2438,46.0000038146973, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1295.graphml,6,66,192,62,2500,2438,57.999849319458, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1296.graphml,0,0,0,10000,10000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1297.graphml,0,0,0,904,2500,1596,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1298.graphml,0,0,0,904,2500,1596,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1299.graphml,0,0,0,10000,10000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_13.graphml,5,18,240,22466,25000,2534,2263.99993896484,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_130.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1300.graphml,10,52,0,281,2500,2219,64.9998188018799,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1301.graphml,0,0,0,1898,2500,602,5.00011444091797,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1302.graphml,0,0,0,1898,2500,602,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1303.graphml,25,350,149,99,2500,2401,714.999914169312,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1306.graphml,30,60,101,317,2500,2183,66.9999122619629, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1307.graphml,5,9,0,668,2500,1832,29.9999713897705,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1308.graphml,5,9,0,668,2500,1832,29.9999713897705,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1309.graphml,16,48,4,475,2500,2025,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_131.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1310.graphml,0,3,36,30,2500,2470,75.9999752044678,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1311.graphml,0,3,36,30,2500,2470,74.0001201629639,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1312.graphml,0,6,0,1162,2500,1338,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1313.graphml,0,6,0,1162,2500,1338,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1314.graphml,5,55,0,160,2500,2340,9.00006294250488,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1315.graphml,0,9,0,282,2500,2218,21.0001468658447,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1319.graphml,18,27,52,87,2500,2413,38.0001068115234, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_132.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1320.graphml,18,37,85,74,2500,2426,136.999845504761, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1324.graphml,18,27,52,87,2500,2413,49.0002632141113, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_133.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1330.graphml,18,27,52,87,2500,2413,35.0000858306885, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1332.graphml,0,9,0,282,2500,2218,20.9999084472656,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1333.graphml,0,0,0,714,5000,4286,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1334.graphml,0,0,0,714,5000,4286,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1335.graphml,55,96,337,124,2500,2376,15.9997940063477,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1337.graphml,70,84,16,21232,25000,3768,20.9999084472656, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1338.graphml,16,128,128,2739,5000,2261,12.0000839233398,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1339.graphml,16,128,128,2739,5000,2261,13.9999389648438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_134.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1342.graphml,0,5832,0,1538,5000,3462,92.9999351501465,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1344.graphml,0,5832,0,1538,5000,3462,88.0000591278076,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1345.graphml,16,28,352,589,5000,4411,148.000001907349,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1346.graphml,8,8,0,8488,10000,1512,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1347.graphml,0,0,0,4245,5000,755,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1348.graphml,4,4,32,8360,10000,1640,6.99996948242188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1349.graphml,4,8,8,8456,10000,1544,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_135.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1350.graphml,0,0,0,575,2500,1925,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1351.graphml,0,0,0,575,2500,1925,4.00018692016602,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1352.graphml,20,45,474,180,2083,1903,43.9999103546143, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1353.graphml,20,45,474,180,2083,1903,42.9997444152832, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1354.graphml,5,21,169,61,2500,2439,45.0000762939453,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1355.graphml,5,21,169,61,2500,2439,45.0000762939453,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1356.graphml,100,300,168,139,2500,2361,14.9998664855957,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1357.graphml,0,2,688,546,2500,1954,208.000183105469, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1358.graphml,0,2,688,546,2500,1954,182.999849319458, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1359.graphml,0,0,0,1915,2500,585,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_136.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1360.graphml,0,0,0,1915,2500,585,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1361.graphml,5,10,0,551,2500,1949,5.00011444091797,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1362.graphml,5,10,0,551,2500,1949,7.00020790100098,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1363.graphml,290304,580608,68,492,5000,4508,503.999948501587,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_137.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1374.graphml,0,2,0,246,5000,4754,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1375.graphml,0,2,0,246,5000,4754,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1376.graphml,0,39,0,220,5000,4780,9.00006294250488,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1377.graphml,0,39,0,220,5000,4780,8.00013542175293,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1378.graphml,0,1,0,1696,10000,8304,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1379.graphml,0,1,0,1696,10000,8304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_138.graphml,0,0,0,25000,25000,0,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1380.graphml,103968,123462,96,1494,5000,3506,92.0000076293945,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1381.graphml,103968,113354,146,508,5000,4492,141.999959945679, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1382.graphml,0,5776,280,227,5000,4773,302.999973297119,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1383.graphml,0,5776,280,227,5000,4773,307.999849319458,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1384.graphml,64,192,32,199,2857,2658,8.00013542175293,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1385.graphml,1250,3800,1,2439,5000,2561,6.99996948242188, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1386.graphml,0,0,0,3836,5000,1164,144.000053405762,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1387.graphml,0,0,0,3836,5000,1164,145.999908447266,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1388.graphml,6,9,0,370,2500,2130,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1389.graphml,6,9,0,472,2500,2028,6.99996948242188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_139.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1390.graphml,6,9,0,370,2500,2130,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1391.graphml,80,280,544,201,2500,2299,8.00013542175293,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1392.graphml,0,6,0,921,2500,1579,122.999906539917,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1393.graphml,0,6,0,921,2500,1579,111.999988555908,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1394.graphml,0,0,0,1823,2500,677,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1395.graphml,0,0,0,1823,2500,677,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1396.graphml,5,5,12,138,2500,2362,82.0002555847168,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1397.graphml,5,5,12,138,2500,2362,64.9998188018799,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1398.graphml,5,5,12,138,2500,2362,65.000057220459,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1399.graphml,30,30,554,329,2500,2171,258.000373840332, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_140.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1400.graphml,30,30,554,329,2500,2171,258.999824523926, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1401.graphml,10,40,18,164,2500,2336,6.00004196166992,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1402.graphml,0,0,0,1135,2500,1365,9.99999046325684,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1403.graphml,0,0,0,1135,2500,1365,11.0001564025879,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1404.graphml,0,16,0,1282,3333,2051,2.99978256225586,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1409.graphml,5,5,32,4304,10000,5696,3.99994850158691, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_141.graphml,0,0,0,25000,25000,0,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1410.graphml,5,5,32,4304,10000,5696,3.99994850158691, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1411.graphml,3,6,200,21439,25000,3561,39.0000343322754, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1412.graphml,1920,2016,1,19095,25000,5905,40.0002002716064,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1413.graphml,12,12,128,239,2500,2261,16.0000324249268,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1414.graphml,0,0,0,1070,2500,1430,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1415.graphml,0,0,0,1070,2500,1430,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1418.graphml,32,32,16,1624,5000,3376,15.9997940063477,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1419.graphml,32,32,16,1624,5000,3376,13.9999389648438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_142.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1420.graphml,0,0,0,2083,5000,2917,14.9998664855957,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1421.graphml,0,0,0,2500,2500,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1422.graphml,0,0,0,2500,2500,0,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1423.graphml,0,0,0,2500,2500,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1424.graphml,0,0,0,1745,2500,755,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1425.graphml,0,0,0,471,2500,2029,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1426.graphml,0,2,96,118,2500,2382,6.00004196166992,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1427.graphml,0,2,96,118,2500,2382,8.00013542175293,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1428.graphml,10,14,0,309,2500,2191,7.99989700317383,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1429.graphml,10,14,0,309,2500,2191,9.00006294250488,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_143.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1430.graphml,10,14,0,309,2500,2191,7.99989700317383,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1431.graphml,98,107,50,147,5000,4853,45.0000762939453,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1432.graphml,9,107,64,212,5000,4788,63.0002021789551,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1433.graphml,0,101,192,4,5000,4996,248.999834060669,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1434.graphml,3,106,240,4,5000,4996,212.000131607056,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1435.graphml,98,106,226,46,5000,4954,180.999994277954,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1436.graphml,98,102,194,419,5000,4581,224.999904632568,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1437.graphml,13,61,503,1900,5000,3100,4747.99990653992, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1438.graphml,25,49,200,1900,5000,3100,111.999988555908,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1439.graphml,25,49,200,1900,5000,3100,104.999780654907,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_144.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1441.graphml,49,49,49,2229,5000,2771,27.0001888275146,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1446.graphml,9,107,64,212,5000,4788,65.000057220459,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1447.graphml,64,192,385,1715,10000,8285,95.9999561309814,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1448.graphml,8,16,3456,502,10000,9498,1895.99990844727,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_145.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1451.graphml,20,35,147,61,2500,2439,54.0001392364502, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1452.graphml,0,3,0,3501,10000,6499,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1453.graphml,0,3,0,3501,10000,6499,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1454.graphml,0,0,0,4329,5000,671,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1455.graphml,0,0,0,4329,5000,671,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1456.graphml,0,5,0,1170,3333,2163,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1457.graphml,0,5,0,1170,3333,2163,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1458.graphml,4704,4704,787,1400,5000,3600,31.0003757476807, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_146.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1461.graphml,0,1,23,0,2680,2680,4.99987602233887,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1462.graphml,0,1,23,0,2680,2680,5.00011444091797,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1463.graphml,16,32,16,3390,5000,1610,4.99987602233887,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1464.graphml,0,16,0,47,2857,2810,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1465.graphml,0,0,0,2911,5000,2089,4.99987602233887,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1466.graphml,0,0,0,2911,5000,2089,5.99980354309082,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1467.graphml,1,6,48,22,2777,2755,15.9997940063477,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1468.graphml,5,15,64,61,2500,2439,19.0000534057617,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1469.graphml,0,0,0,1811,2500,689,19.9999809265137,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_147.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1470.graphml,0,0,0,1811,2500,689,19.9999809265137,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1471.graphml,5,10,0,281,2500,2219,14.9998664855957,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1472.graphml,0,0,0,1898,2500,602,23.9999294281006,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1473.graphml,0,0,0,1898,2500,602,17.9998874664307,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1474.graphml,5,15,64,61,2500,2439,19.0000534057617,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1475.graphml,0,0,0,1811,2500,689,18.9998149871826,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1476.graphml,0,0,0,1811,2500,689,19.0000534057617,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1477.graphml,310,1010,982,93,2500,2407,2953.9999961853,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_148.graphml,0,0,0,25000,25000,0,0.999927520751953,*
