GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1813.graphml,0,5,456,73,2500,2427,0.5435, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1814.graphml,95,133,489,591,2500,1909,0.103, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1815.graphml,91,109,522,591,2500,1909,0.1595, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1816.graphml,0,5,232,73,2500,2427,0.1667, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1817.graphml,0,5,232,73,2500,2427,0.1697, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1819.graphml,45,165,1453,23409,25000,1591,0.1892, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1824.graphml,85,165,693,23409,25000,1591,0.1159, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1826.graphml,165,165,313,23409,25000,1591,0.0931, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1827.graphml,324000,468000,1403,896,25000,24104,0.3007, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1828.graphml,0,0,0,23521,25000,1479,0.0712,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1829.graphml,320,592,976,21599,25000,3401,0.3034, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1830.graphml,4,12,414,357,2500,2143,0.1655, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1831.graphml,4,12,414,357,2500,2143,0.1237, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1832.graphml,0,1,0,2052,5000,2948,0.0366,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1833.graphml,0,1537,196,2736,5000,2264,0.2869, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1834.graphml,64,81,1300,8075,10000,1925,0.1312, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1835.graphml,18,34,1081,3416,5000,1584,0.2109, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1836.graphml,18,34,587,3196,5000,1804,0.1718, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1837.graphml,0,0,0,5000,5000,0,0.0874,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1838.graphml,0,0,0,5000,5000,0,0.0895,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1839.graphml,51,60,80,2703,5000,2297,0.1186, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1840.graphml,62,149,1296,997587,1000000,2413,0.2884, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1843.graphml,4,8,84,8669,10000,1331,0.0736, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1845.graphml,2,5,41,1599,2500,901,0.0609, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1846.graphml,0,1,99,528,5000,4472,0.0733, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1847.graphml,0,1,99,528,5000,4472,0.0766, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1848.graphml,10,12,320,745,2500,1755,0.091, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1849.graphml,10,12,320,745,2500,1755,0.079, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1850.graphml,10,12,320,745,2500,1755,0.0898, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1851.graphml,8192,12289,326,1169,5000,3831,0.4897, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1852.graphml,8192,12289,326,1169,5000,3831,0.4389, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1853.graphml,60,80,96,943,5000,4057,0.1006,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1856.graphml,60,80,352,770,5000,4230,0.1261, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_186.graphml,1536,2700,950,15994,20000,4006,1.1759, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1866.graphml,60,80,128,943,5000,4057,0.1192,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1874.graphml,40,41,52,152,5000,4848,0.048, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1875.graphml,0,39,164,53,5000,4947,0.0913, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1878.graphml,52,69,168,3328,5000,1672,0.1192, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1881.graphml,28,62,311,3328,5000,1672,0.2463, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1882.graphml,25,50,234,3647,5000,1353,0.1775, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1883.graphml,15,50,490,3647,5000,1353,0.3449, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1885.graphml,50,50,106,3647,5000,1353,0.173, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1888.graphml,0,39,164,53,5000,4947,0.1165, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1889.graphml,297472,1168384,2921,685,5000,4315,1.6686, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1897.graphml,314928,1110024,2983,0,2758,2758,0.7454, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1898.graphml,5832,13608,82286,0,2758,2758,1.7873, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_19.graphml,104,135,371,3161,5000,1839,1.1065, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_190.graphml,0,0,0,25000,25000,0,0.1412,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1901.graphml,130,194,1150,1508,5000,3492,1.4171, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1906.graphml,0,65,290,14,2500,2486,0.1577, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1907.graphml,152,195,703,335,2500,2165,0.2232, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1908.graphml,152,195,703,335,2500,2165,0.1625, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_191.graphml,0,0,0,25000,25000,0,0.1352,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1910.graphml,0,65,290,14,2500,2486,0.1252, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1911.graphml,0,1,23,0,2680,2680,0.1051,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1912.graphml,0,1,23,0,2680,2680,0.1084,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1913.graphml,160,160,269,1261,2857,1596,0.1382, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1914.graphml,0,3,283,180,2000,1820,0.1373, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1915.graphml,0,3,283,180,2000,1820,0.1309, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1916.graphml,0,5,36,104,8000,7896,0.0946, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1919.graphml,57,101,897,3028,8000,4972,0.2133, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_192.graphml,0,0,0,25000,25000,0,0.0838,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1921.graphml,0,5,36,104,8000,7896,0.1129, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1922.graphml,0,0,0,10000,10000,0,0.0826,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1923.graphml,10,26,660,236,2500,2264,0.3097, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1924.graphml,10,26,660,236,2500,2264,0.2875, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1925.graphml,75,531,6488,6,2500,2494,1.2399, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1928.graphml,16,50,100,1163,2500,1337,0.1988, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1929.graphml,16,50,100,1163,2500,1337,0.103, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_193.graphml,0,0,0,25000,25000,0,0.07,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1934.graphml,0,27,2162,-5777,2500,8277,0.5188, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1935.graphml,46,64,297,591,2500,1909,0.149, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1936.graphml,0,4,104,-570,2500,3070,0.2728, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1937.graphml,0,4,104,-570,2500,3070,0.1907, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1938.graphml,377,529,633,549,2500,1951,0.1267, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1939.graphml,361,379,1872,591,2500,1909,0.4158, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_194.graphml,0,0,0,25000,25000,0,0.0874,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1940.graphml,0,5,928,73,2500,2427,0.7102, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1941.graphml,0,5,928,73,2500,2427,0.5537, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1942.graphml,160,193,1116,994,5000,4006,1.6257, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1945.graphml,140,147,3,22514,25000,2486,0.274, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1946.graphml,157696,236544,1275,444,2857,2413,0.4092, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1947.graphml,32,65,226,2257,5000,2743,0.8238, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1948.graphml,32,65,226,2257,5000,2743,0.797, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_195.graphml,0,0,0,25000,25000,0,0.1562,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1951.graphml,0,1052,320,928,5000,4072,0.42, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1952.graphml,0,1052,320,928,5000,4072,0.2451, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1953.graphml,0,1052,320,928,5000,4072,0.2872, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1954.graphml,67,67,128,2102,5000,2898,0.2265, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1955.graphml,67,67,128,2102,5000,2898,0.1583, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1956.graphml,72,252,314,869,5000,4131,0.1688, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_196.graphml,0,0,0,25000,25000,0,0.1712,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1960.graphml,0,8,448,17,5000,4983,0.2037, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1961.graphml,0,8,448,17,5000,4983,0.1766, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1962.graphml,10,11,64,1176,3333,2157,0.1147, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1964.graphml,0,12,90,1405,2500,1095,0.0991, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1965.graphml,10,12,95,861,2500,1639,0.1165, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1966.graphml,0,8,87,807,2500,1693,0.085, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1967.graphml,0,1,63,1660,2083,423,0.073, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1968.graphml,0,1,63,1660,2083,423,0.118, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1969.graphml,0,4,518,2668,5000,2332,0.1024, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_197.graphml,0,0,0,25000,25000,0,0.0585,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1970.graphml,0,4,518,2668,5000,2332,0.1661, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1971.graphml,14,25,2170,440,2500,2060,0.3557, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1972.graphml,57,76,1628,236,2500,2264,0.2571, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1975.graphml,0,8,1044,1645,2500,855,0.1715, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1976.graphml,0,8,1044,1645,2500,855,0.0868, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1977.graphml,0,8,1044,1645,2500,855,0.0871, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1978.graphml,62,124,56,1871,5000,3129,0.0865, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1979.graphml,0,32,1147,-4786,5000,9786,0.3349, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_198.graphml,0,0,0,25000,25000,0,0.0847,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1980.graphml,0,32,1147,-4786,5000,9786,0.5272, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1981.graphml,30,72,304,954,2500,1546,0.2112, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1982.graphml,0,12,273,0,2615,2615,0.112, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1983.graphml,0,55,226,0,2772,2772,0.1436, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1985.graphml,152,195,703,0,1787,1787,0.3106, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1986.graphml,152,195,703,0,1787,1787,0.2944, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1987.graphml,0,55,226,0,2772,2772,0.1631, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1988.graphml,0,35,1541,1428,5000,3572,0.5011, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1989.graphml,0,35,1541,1428,5000,3572,0.6796, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_199.graphml,0,0,0,25000,25000,0,0.173,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1990.graphml,0,17,0,798,5000,4202,0.1276,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1991.graphml,0,17,0,798,5000,4202,0.0979,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1992.graphml,2450,2450,2043,3260,5000,1740,0.21, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1995.graphml,0,5,110,229,2500,2271,0.2085, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1996.graphml,0,5,110,229,2500,2271,0.1592, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1997.graphml,37,99,545,76,2857,2781,0.1952, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1998.graphml,0,122,130,138,2500,2362,0.1168, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1999.graphml,0,122,130,138,2500,2362,0.1159, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2.graphml,8,43,1061,430,25000,24570,0.2232, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_20.graphml,20,101,755,724,5000,4276,0.2586, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_200.graphml,0,0,0,25000,25000,0,0.0814,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2000.graphml,27,53,409,497,2500,2003,0.2544, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2007.graphml,20,54,296,384,2500,2116,0.2178, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_201.graphml,0,0,0,25000,25000,0,0.0892,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2010.graphml,20,53,280,384,2500,2116,0.1916, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2014.graphml,27,53,409,497,2500,2003,0.2106, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2016.graphml,0,122,130,138,2500,2362,0.1367, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2017.graphml,0,1,86,1915,2500,585,0.0856, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2018.graphml,0,1,86,1915,2500,585,0.1192, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2019.graphml,0,1,86,1915,2500,585,0.1469, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_202.graphml,0,0,0,25000,25000,0,0.1102,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2020.graphml,0,0,0,2188,2500,312,0.0778,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2021.graphml,0,0,0,2188,2500,312,0.0736,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2022.graphml,10,21,2612,234,2500,2266,0.3373, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2023.graphml,0,4,84,112,2500,2388,0.5131, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2024.graphml,0,4,84,112,2500,2388,0.5822, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2025.graphml,0,0,0,2500,2500,0,0.0925,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2026.graphml,0,0,0,2500,2500,0,0.0748,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2027.graphml,0,0,0,2500,2500,0,0.1069,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2028.graphml,0,0,0,2500,2500,0,0.0898,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2029.graphml,0,0,0,4682,5000,318,0.0856,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_203.graphml,0,0,0,25000,25000,0,0.0763,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2030.graphml,0,0,0,4682,5000,318,0.0796,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2031.graphml,193,321,1155,2480,5000,2520,0.6071, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2032.graphml,193,321,1155,2480,5000,2520,0.6357, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2034.graphml,311,311,806,3143,5000,1857,0.3434, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2035.graphml,41,41,146,3845,5000,1155,0.1102, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2036.graphml,41,41,146,3845,5000,1155,0.1051, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_204.graphml,0,0,0,25000,25000,0,0.0898,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2040.graphml,45,165,1453,23409,25000,1591,0.2268, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2042.graphml,165,165,313,23409,25000,1591,0.1285, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2043.graphml,85,165,693,23409,25000,1591,0.1478, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2045.graphml,43200,62712,1403,896,25000,24104,0.3584, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2046.graphml,0,0,0,5992,10000,4008,0.146,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2048.graphml,36,80,658,2840,5000,2160,0.2743, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2049.graphml,0,5,1112,0,5090,5090,0.2607, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_205.graphml,0,0,0,25000,25000,0,0.1015,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2050.graphml,4,18,940,0,5090,5090,0.2058, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2051.graphml,18,42,1332,2840,5000,2160,0.3307, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2052.graphml,8,28,462,0,5090,5090,0.1415, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2053.graphml,9,15,2376,1523,5000,3477,0.4566, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2054.graphml,9,15,2376,1523,5000,3477,0.481, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2055.graphml,0,8,193,3944,8000,4056,0.0982, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2056.graphml,0,65,32,1734,5000,3266,0.0823, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2057.graphml,0,65,32,1734,5000,3266,0.0943, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2058.graphml,0,65,32,1734,5000,3266,0.0937, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2059.graphml,51,52,226,2319,4000,1681,0.1249, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_206.graphml,0,0,0,25000,25000,0,0.0898,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2060.graphml,10,21,41,1599,2500,901,0.0745, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2061.graphml,15,81,200,138,2500,2362,0.1156, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2062.graphml,0,13,40,138,2500,2362,0.1162, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2065.graphml,27,53,409,497,2500,2003,0.3214, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2067.graphml,0,13,40,138,2500,2362,0.1865, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2068.graphml,16,21,957,644,2500,1856,0.1805, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2069.graphml,16,21,957,644,2500,1856,0.1511, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_207.graphml,0,0,0,25000,25000,0,0.0904,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2070.graphml,16,28,974,645,2500,1855,0.2037, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2071.graphml,16,28,974,645,2500,1855,0.1961, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2072.graphml,16,28,974,645,2500,1855,0.3202, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2073.graphml,0,1,96,2056,2500,444,0.2079, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2074.graphml,0,1,96,2056,2500,444,0.1222, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2075.graphml,15,21,1408,969,2500,1531,0.2289, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2076.graphml,14,16,1216,1923,2500,577,0.1568, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2077.graphml,15,21,1408,969,2500,1531,0.2565, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2078.graphml,10,11,781,644,2500,1856,0.2133, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2079.graphml,10,11,781,644,2500,1856,0.1646, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_208.graphml,0,0,0,25000,25000,0,0.1778,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2080.graphml,10,11,781,644,2500,1856,0.1382, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2081.graphml,23000,23000,306,60,2500,2440,0.188, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2083.graphml,90,90,178,1029,2500,1471,0.1973, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2087.graphml,23000,23000,306,60,2500,2440,0.1628, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2088.graphml,24,204,7295,38,2500,2462,1.245, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_209.graphml,0,0,0,25000,25000,0,0.0781,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2091.graphml,124,159,451,511,2500,1989,0.1952, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2097.graphml,110,110,214,1029,2500,1471,0.1364, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2099.graphml,85,86,51,270,2500,2230,0.1919, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_210.graphml,0,0,0,25000,25000,0,0.13,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2100.graphml,0,1,5,740,2500,1760,0.2067, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2101.graphml,0,1,5,740,2500,1760,0.2178, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2102.graphml,0,2,0,561,5000,4439,0.103,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2103.graphml,0,2,0,561,5000,4439,0.1159,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2104.graphml,0,0,0,4372,10000,5628,0.0985,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2105.graphml,0,0,0,4372,10000,5628,0.1285,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2106.graphml,0,57,0,1803,5000,3197,0.1117,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2107.graphml,0,57,0,1803,5000,3197,0.0862,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2108.graphml,0,3,176,1364,5000,3636,0.1081, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2109.graphml,0,3,176,1364,5000,3636,0.0874, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_211.graphml,0,0,0,25000,25000,0,0.0682,*
