GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1875.graphml,0,39,128,53,5000,4947,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1878.graphml,13,26,14,349,5000,4651,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1881.graphml,7,20,53,1085,5000,3915,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1882.graphml,5,10,42,2597,5000,2403,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1883.graphml,3,10,106,2597,5000,2403,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1885.graphml,10,10,10,2863,5000,2137,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1888.graphml,0,39,128,53,5000,4947,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1889.graphml,290304,580608,141,492,5000,4508,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1897.graphml,157464,950616,2011,0,2758,2758,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1898.graphml,1944,9720,2497,0,2758,2758,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_19.graphml,26,52,53,770,5000,4230,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_190.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1901.graphml,64,128,176,115,5000,4885,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1906.graphml,0,63,153,14,2500,2486,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1907.graphml,38,77,217,133,2500,2367,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1908.graphml,38,77,217,133,2500,2367,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_191.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1910.graphml,0,63,153,14,2500,2486,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1911.graphml,0,1,23,0,2680,2680,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1912.graphml,0,1,23,0,2680,2680,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1913.graphml,112,112,49,254,2857,2603,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1914.graphml,0,1,0,180,2000,1820,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1915.graphml,0,1,0,180,2000,1820,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1916.graphml,0,5,18,104,8000,7896,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1919.graphml,19,58,88,3028,8000,4972,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_192.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1921.graphml,0,5,18,104,8000,7896,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1922.graphml,0,0,0,10000,10000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1923.graphml,5,25,0,236,2500,2264,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1924.graphml,5,25,0,236,2500,2264,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1925.graphml,25,325,309,6,2500,2494,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1928.graphml,16,32,0,1163,2500,1337,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1929.graphml,16,32,0,1163,2500,1337,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_193.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1934.graphml,0,18,564,48,2500,2452,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1935.graphml,19,36,105,264,2500,2236,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1936.graphml,0,3,64,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1937.graphml,0,3,64,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1938.graphml,152,312,281,591,2500,1909,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1939.graphml,145,162,280,264,2500,2236,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_194.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1940.graphml,0,3,464,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1941.graphml,0,3,464,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1942.graphml,96,96,136,126,5000,4874,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1945.graphml,70,77,1,22272,25000,2728,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1946.graphml,101376,146432,96,71,2857,2786,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1947.graphml,32,64,0,2257,5000,2743,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1948.graphml,32,64,0,2257,5000,2743,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_195.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1951.graphml,0,1050,0,928,5000,4072,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1952.graphml,0,1050,0,928,5000,4072,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1953.graphml,0,1050,0,928,5000,4072,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1954.graphml,62,62,0,1115,5000,3885,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1955.graphml,62,62,0,1115,5000,3885,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1956.graphml,36,108,166,869,5000,4131,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_196.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1960.graphml,0,5,0,17,5000,4983,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1961.graphml,0,5,0,17,5000,4983,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1962.graphml,10,10,0,784,3333,2549,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1964.graphml,0,10,0,1044,2500,1456,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1965.graphml,5,5,0,746,2500,1754,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1966.graphml,0,5,0,471,2500,2029,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1967.graphml,0,0,0,1660,2083,423,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1968.graphml,0,0,0,1660,2083,423,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1969.graphml,0,2,0,2256,5000,2744,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_197.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1970.graphml,0,2,0,2256,5000,2744,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1971.graphml,7,15,590,287,2500,2213,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1972.graphml,19,57,512,35,2500,2465,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1975.graphml,0,5,0,1469,2500,1031,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1976.graphml,0,5,0,1469,2500,1031,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1977.graphml,0,5,0,1469,2500,1031,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1978.graphml,31,93,19,675,5000,4325,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1979.graphml,0,9,418,20,5000,4980,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_198.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1980.graphml,0,9,418,20,5000,4980,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1981.graphml,10,40,0,143,2500,2357,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1982.graphml,0,11,145,0,2615,2615,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1983.graphml,0,52,96,0,2772,2772,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1985.graphml,38,78,183,0,1787,1787,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1986.graphml,38,78,183,0,1787,1787,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1987.graphml,0,52,96,0,2772,2772,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1988.graphml,0,32,0,1182,5000,3818,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1989.graphml,0,32,0,1182,5000,3818,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_199.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1990.graphml,0,17,0,798,5000,4202,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1991.graphml,0,17,0,798,5000,4202,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1992.graphml,1200,1200,200,1636,5000,3364,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1995.graphml,0,5,0,229,2500,2271,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1996.graphml,0,5,0,229,2500,2271,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1997.graphml,19,90,176,76,2857,2781,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1998.graphml,0,121,48,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1999.graphml,0,121,48,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2.graphml,4,25,196,430,25000,24570,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_20.graphml,10,60,128,724,5000,4276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_200.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2000.graphml,9,32,54,39,2500,2461,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2007.graphml,10,32,73,66,2500,2434,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_201.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2010.graphml,10,32,73,66,2500,2434,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2014.graphml,9,32,54,39,2500,2461,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2016.graphml,0,121,48,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2017.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2018.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2019.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_202.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2020.graphml,0,0,0,2188,2500,312,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2021.graphml,0,0,0,2188,2500,312,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2022.graphml,5,15,18,37,2500,2463,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2023.graphml,0,1,36,16,2500,2484,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2024.graphml,0,1,36,16,2500,2484,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2025.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2026.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2027.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2028.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2029.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_203.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2030.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2031.graphml,32,160,102,146,5000,4854,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2032.graphml,32,160,102,146,5000,4854,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2034.graphml,160,160,16,852,5000,4148,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2035.graphml,10,10,16,1895,5000,3105,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2036.graphml,10,10,16,1895,5000,3105,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_204.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2040.graphml,9,33,333,22161,25000,2839,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2042.graphml,33,33,33,22490,25000,2510,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2043.graphml,17,33,133,22161,25000,2839,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2045.graphml,15200,47432,321,567,25000,24433,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2046.graphml,0,0,0,5992,10000,4008,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2048.graphml,12,40,0,1143,5000,3857,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2049.graphml,0,2,328,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_205.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2050.graphml,2,8,261,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2051.graphml,6,22,0,1143,5000,3857,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2052.graphml,4,12,100,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2053.graphml,3,6,0,1143,5000,3857,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2054.graphml,3,6,0,1143,5000,3857,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2055.graphml,0,6,0,3020,8000,4980,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2056.graphml,0,64,0,1734,5000,3266,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2057.graphml,0,64,0,1734,5000,3266,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2058.graphml,0,64,0,1734,5000,3266,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2059.graphml,17,17,0,346,4000,3654,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_206.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2060.graphml,10,20,40,1599,2500,901,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2061.graphml,5,75,8,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2062.graphml,0,12,0,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2065.graphml,9,32,54,39,2500,2461,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2067.graphml,0,12,0,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2068.graphml,5,15,60,80,2500,2420,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2069.graphml,5,15,60,80,2500,2420,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_207.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2070.graphml,8,16,0,453,2500,2047,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2071.graphml,8,16,0,453,2500,2047,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2072.graphml,8,16,0,453,2500,2047,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2073.graphml,0,0,0,2056,2500,444,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2074.graphml,0,0,0,2056,2500,444,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2075.graphml,7,10,192,58,2500,2442,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2076.graphml,7,7,192,1379,2500,1121,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2077.graphml,7,10,192,58,2500,2442,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2078.graphml,5,5,0,339,2500,2161,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2079.graphml,5,5,0,339,2500,2161,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_208.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2080.graphml,5,5,0,339,2500,2161,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2081.graphml,22000,22000,90,60,2500,2440,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2083.graphml,18,18,18,233,2500,2267,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2087.graphml,22000,22000,90,60,2500,2440,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2088.graphml,12,168,2400,38,2500,2462,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_209.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2091.graphml,31,63,85,13,2500,2487,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2097.graphml,22,22,22,169,2500,2331,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2099.graphml,50,50,0,270,2500,2230,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_210.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2100.graphml,0,0,0,740,2500,1760,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2101.graphml,0,0,0,740,2500,1760,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2102.graphml,0,2,0,561,5000,4439,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2103.graphml,0,2,0,561,5000,4439,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2104.graphml,0,0,0,4372,10000,5628,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2105.graphml,0,0,0,4372,10000,5628,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2106.graphml,0,57,0,1803,5000,3197,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2107.graphml,0,57,0,1803,5000,3197,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2108.graphml,0,2,0,1364,5000,3636,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2109.graphml,0,2,0,1364,5000,3636,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_211.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2110.graphml,144,144,72,1758,5000,3242,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2113.graphml,15,54,120,1941,5000,3059,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2114.graphml,1,1,88,2441,5000,2559,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2115.graphml,1,1,88,2441,5000,2559,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2116.graphml,5,140,80,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2117.graphml,0,25,160,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2118.graphml,9,32,54,39,2500,2461,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_212.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2123.graphml,10,32,73,66,2500,2434,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2128.graphml,10,32,73,66,2500,2434,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_213.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2131.graphml,9,32,54,39,2500,2461,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2134.graphml,0,25,160,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2135.graphml,15,18,0,127,2500,2373,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2136.graphml,0,0,0,2110,2500,390,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2137.graphml,0,0,0,2110,2500,390,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2138.graphml,15,28,0,127,2500,2373,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2139.graphml,15,28,0,127,2500,2373,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_214.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2140.graphml,120,120,655,0,3239,3239,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2143.graphml,3,11,0,370,2500,2130,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2144.graphml,0,5,0,1024,2500,1476,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2145.graphml,0,5,0,1024,2500,1476,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2146.graphml,0,5,0,1645,2500,855,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2147.graphml,0,5,0,1645,2500,855,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2148.graphml,0,5,0,1645,2500,855,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2149.graphml,0,0,0,406,2500,2094,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_215.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2150.graphml,0,0,0,406,2500,2094,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2151.graphml,0,0,0,406,2500,2094,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2152.graphml,5,40,288,155,2500,2345,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2153.graphml,0,5,320,196,2500,2304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2154.graphml,0,5,320,196,2500,2304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2155.graphml,0,0,0,2989,3333,344,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2156.graphml,0,0,0,1994,5000,3006,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2157.graphml,0,0,0,1994,5000,3006,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2158.graphml,0,3,128,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2159.graphml,4,8,16,902,2500,1598,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_216.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2160.graphml,0,0,0,490,2500,2010,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2161.graphml,0,0,0,490,2500,2010,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2162.graphml,0,0,0,1015,2500,1485,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2163.graphml,0,0,0,23521,25000,1479,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2164.graphml,70,84,16,21232,25000,3768,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2165.graphml,8,8,16,500,2500,2000,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2166.graphml,8,8,16,500,2500,2000,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2167.graphml,128,256,24,99,2500,2401,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2168.graphml,128,256,24,99,2500,2401,0,**
